127:2	2	2	0	1	2	1	1	43	
127:3	3	2	0	2	0	2	2	39	
128:0	0	2	1	0	1	1	3	97	
128:1	1	2	1	1	2	2	5	114	
128:2	2	2	0	1	2	1	1	90	
128:3	3	2	0	2	0	2	2	31	
129:0	0	2	1	0	1	1	4	64	
129:1	1	2	1	1	2	2	5	110	
129:2	2	2	0	1	2	1	1	77	
129:3	3	2	0	2	0	2	2	44	
130:0	0	2	1	0	1	1	4	90	
130:1	1	2	1	1	2	2	5	94	
130:2	2	2	0	1	2	1	1	42	
130:3	3	2	0	2	0	2	2	62	
131:0	0	2	1	0	1	1	4	65	
131:1	1	2	1	1	2	2	5	75	
131:2	2	2	0	1	2	1	1	97	
131:3	3	2	0	2	0	2	2	38	
132:0	0	2	1	0	1	1	4	133	
132:1	1	2	1	1	2	2	5	61	
132:2	2	2	0	1	2	1	1	80	
132:3	3	2	0	2	0	2	2	49	
133:0	0	2	1	0	1	1	4	122	
133:1	1	2	1	1	2	2	5	57	
133:2	2	2	0	1	2	1	1	30	
133:3	3	2	0	2	0	2	2	38	
134:0	0	2	1	0	1	1	4	99	
134:1	1	2	1	1	2	2	5	76	
134:2	2	2	0	1	2	1	1	81	
134:3	3	2	0	2	0	2	2	41	
135:0	0	2	1	0	1	1	4	106	
135:1	1	2	1	1	2	2	5	75	
135:2	2	2	0	1	2	1	1	89	
135:3	3	2	0	2	0	2	2	46	
136:0	0	2	1	0	1	1	4	92	
136:1	1	2	1	1	2	2	5	46	
136:2	2	2	0	1	2	1	1	34	
136:3	3	2	0	2	0	2	2	47	
137:0	0	2	1	0	1	1	4	75	
137:1	1	2	1	1	2	2	5	68	
137:2	2	2	0	1	2	1	1	80	
137:3	3	2	0	2	0	2	2	53	
138:0	0	2	1	0	1	1	4	124	
138:1	1	2	1	1	2	2	5	105	
138:2	2	2	0	1	2	1	1	108	
138:3	3	2	0	2	0	2	2	31	
139:0	0	2	1	0	1	1	4	84	
139:1	1	2	1	1	2	2	5	95	
139:2	2	2	0	1	2	1	1	78	
139:3	3	2	0	2	0	2	2	70	
140:0	0	2	1	0	1	1	4	50	
140:1	1	2	1	1	2	2	5	105	
140:2	2	2	0	1	2	1	1	115	
140:3	3	2	0	2	0	2	2	60	
141:0	0	2	1	0	1	1	4	97	
141:1	1	2	1	1	2	2	5	78	
141:2	2	2	0	1	2	1	1	97	
141:3	3	2	0	2	0	2	2	36	
142:0	0	2	1	0	1	1	4	51	
142:1	1	2	1	1	2	2	5	161	
142:2	2	2	0	1	2	1	1	106	
142:3	3	2	0	2	0	2	2	51	
143:0	0	2	1	0	1	1	4	107	
143:1	1	2	1	1	2	2	5	43	
143:2	2	2	0	1	2	1	1	46	
143:3	3	2	0	2	0	2	2	75	
144:0	0	2	1	0	1	1	4	85	
144:1	1	2	1	1	2	2	5	82	
144:2	2	2	0	1	2	1	1	136	
144:3	3	2	0	2	0	2	2	48	
145:0	0	2	1	0	1	1	4	89	
145:1	1	2	1	1	2	2	5	81	
145:2	2	2	0	1	2	1	1	112	
145:3	3	2	0	2	0	2	2	40	
146:0	0	2	1	0	1	1	4	61	
146:1	1	2	1	1	2	2	5	134	
146:2	2	2	0	1	2	1	1	99	
146:3	3	2	0	2	0	2	2	56	
147:0	0	2	1	0	1	1	4	72	
147:1	1	2	1	1	2	2	5	44	
147:2	2	2	0	1	2	1	1	80	
147:3	3	2	0	2	0	2	2	29	
148:0	0	2	1	0	1	1	4	45	
148:1	1	2	1	1	2	2	5	60	
148:2	2	2	0	1	2	1	1	102	
148:3	3	2	0	2	0	2	2	32	
149:0	0	2	1	0	1	1	4	63	
149:1	1	2	1	1	2	2	5	39	
149:2	2	2	0	1	2	1	1	27	
149:3	3	2	0	2	0	2	2	48	
150:0	0	2	1	0	1	1	4	70	
150:1	1	2	1	1	2	2	5	143	
150:2	2	2	0	1	2	1	1	84	
150:3	3	2	0	2	0	2	2	45	
151:0	0	2	1	0	1	1	4	238	
151:1	1	2	1	1	2	2	5	85	
151:2	2	2	0	1	2	1	1	83	
151:3	3	2	0	2	0	2	2	51	
152:0	0	2	1	0	1	1	4	82	
152:1	1	2	1	1	2	2	5	288	
152:2	2	2	0	1	2	1	1	106	
152:3	3	2	0	2	0	2	2	43	
153:0	0	2	1	0	1	1	4	80	
153:1	1	2	1	1	2	2	5	73	
153:2	2	2	0	1	2	1	1	131	
153:3	3	2	0	2	0	2	2	32	
154:0	0	2	1	0	1	1	4	145	
154:1	1	2	1	1	2	2	5	55	
154:2	2	2	0	1	2	1	1	61	
154:3	3	2	0	2	0	2	2	36	
155:0	0	2	1	0	1	1	4	106	
155:1	1	2	1	1	2	2	5	138	
155:2	2	2	0	1	2	1	1	107	
155:3	3	2	0	2	0	2	2	44	
156:0	0	2	1	0	1	1	4	46	
156:1	1	2	1	1	2	2	5	88	
156:2	2	2	0	1	2	1	1	26	
156:3	3	2	0	2	0	2	2	37	
157:0	0	2	1	0	1	1	4	55	
157:1	1	2	1	1	2	2	5	73	
157:2	2	2	0	1	2	1	1	105	
157:3	3	2	0	2	0	2	2	43	
158:0	0	2	1	0	1	1	4	102	
158:1	1	2	1	1	2	2	5	54	
158:2	2	2	0	1	2	1	1	60	
158:3	3	2	0	2	0	2	2	37	
159:0	0	2	1	0	1	1	4	140	
159:1	1	2	1	1	2	2	5	72	
159:2	2	2	0	1	2	1	1	72	
159:3	3	2	0	2	0	2	2	26	
160:1	1	2	1	1	2	2	5	108	
160:2	2	2	0	1	2	1	1	96	
160:3	3	2	0	2	0	2	2	34	
161:0	0	2	1	0	1	1	4	127	
161:1	1	2	1	1	2	2	5	95	
161:2	2	2	0	1	2	1	1	91	
161:3	3	2	0	2	0	2	2	64	
162:0	0	2	1	0	1	1	4	100	
162:1	1	2	1	1	2	2	5	122	
162:2	2	2	0	1	2	1	1	68	
162:3	3	2	0	2	0	2	2	54	
163:0	0	2	1	0	1	1	4	113	
163:1	1	2	1	1	2	2	5	74	
163:2	2	2	0	1	2	1	1	79	
163:3	3	2	0	2	0	2	2	42	
164:0	0	2	1	0	1	1	4	81	
164:1	1	2	1	1	2	2	5	218	
164:2	2	2	0	1	2	1	1	134	
164:3	3	2	0	2	0	2	2	30	
165:0	0	2	1	0	1	1	4	85	
165:1	1	2	1	1	2	2	5	80	
165:2	2	2	0	1	2	1	1	63	
165:3	3	2	0	2	0	2	2	51	
166:0	0	2	1	0	1	1	4	88	
166:1	1	2	1	1	2	2	5	86	
166:2	2	2	0	1	2	1	1	50	
166:3	3	2	0	2	0	2	2	36	
167:0	0	2	1	0	1	1	4	184	
